Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
7848821,Sobre o amor e a morte,Patrick Süskind,"Süskind, Patrick",,"=""9722336622""","=""""",2,3.38,Editorial Presença,Paperback,61,2006,2005,2013/05/28,2013/05/26,,,read,,,,1,,,0,,,,,
16198195,Hotel Memória,João Tordo,"Tordo, João",,"=""""","=""9789896280611""",4,3.88,Quidnovi,Paperback,219,2007,2007,2013/05/26,2013/05/18,,,read,,,,1,,,0,,,,,
11801822,"Nova O.R.D.E.M. (Agentes do C.A.O.S., #2)",Fernando Dordio,"Dordio, Fernando","Osvaldo Medina, Mário Freitas","=""""","=""9789899643758""",3,3.30,Kingpin Books,Paperback,94,2011,2011,2013/05/25,2013/05/24,,,read,,,,1,,,0,,,,,
13393378,"A Conspiração Ivanov (Agentes do C.A.O.S., #1)",Fernando Dordio,"Dordio, Fernando","Filipe Teixeira, Mário Freitas","=""""","=""9789899643734""",4,3.25,Kingpin Books,Paperback,84,2010,2010,2013/05/24,2013/05/20,,,read,,,,1,,,0,,,,,
7199196,O Dia em Troquei o meu Pai por dois Peixinhos Vermelhos,Neil Gaiman,"Gaiman, Neil","Dave McKean, Pedro Silva","=""9728658303""","=""9789728658304""",3,3.96,Vitamina BD,Hardcover,54,2002,1997,2013/05/20,2013/05/20,,,read,,,,1,,,0,,,,,
95434,The Pro,Garth Ennis,"Ennis, Garth",,"=""1582402752""","=""9781582402758""",4,3.53,,,,,2003,2013/05/20,2013/05/19,,,read,,,,1,,,0,,,,,
9248354,O Chinês Americano,Gene Luen Yang,"Yang, Gene Luen",Beth Vieira,"=""""","=""9788535914498""",3,3.88,Quadrinhos Na Cia ,Paperback,245,2009,2006,2013/05/19,2013/05/18,,,read,,,,1,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",5,4.25,Vertigo,Hardcover,296,2005,1990,2013/05/18,2013/05/09,,,read,,,,1,,,0,,,,,
59966,"Sin City, Vol. 6: Booze, Broads, and Bullets (Sin City, #6)",Frank Miller,"Miller, Frank",,"=""1593072988""","=""9781593072988""",4,3.88,Dark Horse Books,Paperback,240,2005,1998,2013/05/09,2013/05/07,,,read,,,,1,,,0,,,,,
419104,"Sin City, Vol. 5: Family Values (Sin City, #5)",Frank Miller,"Miller, Frank",,"=""159307297X""","=""9781593072971""",3,3.87,Dark Horse Books,Paperback,128,2010,1997,2013/05/07,2013/05/04,,,read,,,,1,,,0,,,,,
8246817,"A Fórmula da Felicidade, Volume 2",Nuno Duarte,"Duarte, Nuno",Osvaldo Medina,"=""9899643726""","=""9789899643727""",5,4.25,Kingpin Books,Paperback,48,2010,2010,2013/05/04,2013/05/04,,,read,,,,1,,,0,,,,,
8246489,A Fórmula da Felicidade,Nuno Duarte,"Duarte, Nuno",Osvaldo Medina,"=""""","=""9789899521070""",5,4.18,Kingpin Books,Paperback,48,2009,2009,2013/05/04,2013/05/04,,,read,,,,1,,,0,,,,,
17878783,A Última Grande Sala de Cinema,David Soares,"Soares, David",,"=""9729852456""","=""""",4,3.70,Círculo de Abuso,Paperback,118,,,2013/05/03,2013/05/02,,,read,,,,1,,,0,,,,,
2214574,Lavinia,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0151014248""","=""9780151014248""",5,3.80,"Harcourt, Inc.",Hardcover,279,2008,2008,2013/05/03,2013/04/28,,,read,,,,1,,,0,,,,,
138398,Days Gone Bye,Robert Kirkman,"Kirkman, Robert","Tony Moore, Frank Darabont, Sina Grace, Andreas Mergenthaler, Charles Adlard, Hardy Hellstern, Charlie Adlard, Cliff Rathburn, Stefano Gaudiano, Rus Wooton, Marc-Oliver Frisch, Michael Schuster, Dave    Stewart, Frank Neubauer","=""1582406723""","=""9781582406725""",4,4.27,Image Comics,Paperback,144,2013,2004,2013/04/28,2012/09/17,,,read,,,,1,,,0,,,,,
15743852,A Saga de Alex 9,Bruno Martins Soares,"Soares, Bruno Martins",,"=""""","=""9789896374396""",3,3.81,Saída de Emergência,Paperback,608,2012,2012,2013/04/28,2013/04/05,,,read,,,,1,,,0,,,,,
12765731,"Futuro Primitivo (CCC, #12)",Associação Chili Com Carne,"Carne, Associação Chili Com",,"=""""","=""""",2,3.43,Associação Chili com Carne,Paperback,155,2011,2011,2013/04/24,2013/04/23,,,read,,,,1,,,0,,,,,
831829,"30 Days of Night, Vol. 1",Steve Niles,"Niles, Steve",Ben Templesmith,"=""0971977550""","=""9780971977556""",3,3.80,IDW Publishing,Paperback,104,2007,2004,2013/04/21,2013/04/20,,,read,,,,1,,,0,,,,,
102324,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",Alan Moore,"Moore, Alan","Stephen R. Bissette, John Totleben, Dan Day, Ramsey Campbell","=""0930289226""","=""9780930289225""",5,4.22,Vertigo,Paperback,173,1998,1983,2013/04/20,2013/04/16,,,read,,,,1,,,0,,,,,
15803754,Do Contrato Social,Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",Pietro Nassetti,"=""8572324119""","=""9788572324113""",4,3.78,Martin Claret,Mass Market Paperback,128,2000,1762,2013/03/26,2013/03/21,,,read,,,,1,,,0,,,,,
17234010,"Comics Star Wars: Clássicos 5 (Comics Star Wars, #5)",Archie Goodwin,"Goodwin, Archie","J.M. DeMatteis, Larry Hama, Mike W. Barr","=""""","=""""",3,3.56,Planeta DeAgostini,Hardcover,192,2013,2013,2013/04/13,2013/04/01,,,read,,,,1,,,0,,,,,
397658,"The Dueling Machine (Star Watch / Watchmen, #3)",Ben Bova,"Bova, Ben",,"=""0425064662""","=""9780425064665""",4,3.57,Berkley,Paperback,256,1984,1963,2013/04/05,2013/04/01,,,read,,,,1,,,0,,,,,
12948844,O Pequeno Deus Cego,David Soares,"Soares, David",Pedro Serpa,"=""""","=""9789899643772""",4,3.59,Kingpin Books,Paperback,44,2011,2011,2013/04/01,2013/04/01,,,read,,,,1,,,0,,,,,
59978,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",Frank Miller,"Miller, Frank",,"=""""","=""""",5,4.23,Dark Horse,Paperback,240,2005,1996,2013/04/01,2013/04/01,,,read,,,,1,,,0,,,,,
32767,At the Mountains of Madness,H.P. Lovecraft,"Lovecraft, H.P.","China Miéville, S.T. Joshi","=""0812974417""","=""9780812974416""",4,3.86,Modern Library,Paperback,138,2005,1936,2013/04/01,2013/04/01,,,read,,,,1,,,0,,,,,
8649309,Mucha,David Soares,"Soares, David","Osvaldo Medina, Mário Freitas","=""""","=""9789899643710""",3,3.52,Kingpin Books,Paperback,33,2009,2009,2013/04/01,2013/03/28,,,read,,,,1,,,0,,,,,
6673232,Parque Jurássico,Michael Crichton,"Crichton, Michael",Fernanda Branco,"=""972709094X""","=""""",4,4.04,Difusão Cultural,Paperback,430,1993,1990,2013/04/01,2013/03/27,,,read,,,,1,,,0,,,,,
419103,"Sin City, Vol. 3: The Big Fat Kill (Sin City, #3)",Frank Miller,"Miller, Frank",,"=""1593072953""","=""9781593072957""",4,4.11,Dark Horse Books,Paperback,184,2010,1994,2013/03/28,2013/03/28,,,read,,,,1,,,0,,,,,
17698880,Cidade-Túmulo (Colecção Negra #1),David Soares,"Soares, David",,"=""9729852405""","=""""",4,4.00,Círculo de Abuso,Paperback,26,2000,2000,2013/03/28,2013/03/28,,,read,,,,1,,,0,,,,,
2425526,Sin City: A Dame To Kill For,Frank Miller,"Miller, Frank",,"=""1852865741""","=""9781852865740""",4,4.17,Titan Books Limited,Paperback,208,1994,1993,2013/03/26,2013/03/22,,,read,,,,1,,,0,,,,,
1928022,Inside Outside,Philip José Farmer,"Farmer, Philip José",,"=""0425040410""","=""9780425040416""",3,3.44,Berkley,Paperback,169,1979,1964,2013/03/21,2013/03/16,,,read,,,,1,,,0,,,,,
797113,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.",Ted Nasmith,"=""0261102737""","=""9780261102736""",5,3.93,HarperCollins Publishers,Paperback,448,1992,1977,2013/03/16,2013/02/15,,,read,,,,1,,,0,,,,,
15719,Marvel 1602,Neil Gaiman,"Gaiman, Neil","Andy Kubert, Richard Isanove, Peter Sanderson, Todd Klein","=""0785123113""","=""9780785123118""",4,3.94,Marvel,Paperback,248,2006,2003,2013/03/09,2013/03/08,,,read,,,,1,,,0,,,,,
7744089,The Simpsons/Futurama Crossover Crisis,Ian Boothby,"Boothby, Ian","Matt Groening, James Lloyd, Steve Steere Jr., Andrew Pepoy","=""0810988372""","=""9780810988378""",4,4.05,Harry N. Abrams,Hardcover,208,2010,2010,2013/03/05,2013/03/02,,,read,,,,1,,,0,,,,,
10534,The Art of War,Sun Tzu,"Tzu, Sun","Thomas Cleary, Pulat Otkan","=""1590302257""","=""9781590302255""",3,3.97,Shambhala,Paperback,273,2005,-500,2013/02/16,2013/02/15,,,read,,,,1,,,0,,,,,
145291,Number: The Language of Science,Tobias Dantzig,"Dantzig, Tobias",Joseph Mazur,"=""0452288118""","=""9780452288119""",4,4.09,Plume,Paperback,416,2007,1930,2013/02/15,2013/02/09,,,read,,,,1,,,0,,,,,
29981,The Island of Doctor Moreau,H.G. Wells,"Wells, H.G.",,"=""0553214322""","=""9780553214321""",4,3.73,Bantam Classics,Paperback,153,1994,1896,2013/02/09,2013/02/06,,,read,,,,1,,,0,,,,,
9690992,A Luz Miserável,David Soares,"Soares, David",,"=""""","=""9789896372798""",3,3.41,Edições Saída de Emergência,Capa Mole,128,2010,2010,2013/02/06,2013/02/03,,,read,,,,1,,,0,,,,,
7804048,Pela Sombra Morrerão / Golfinho de Júpiter,Carla Ribeiro,"Ribeiro, Carla",Mary Rosenblum,"=""""","=""9789898336040""",3,3.11,Antagonista Editora,Paperback,184,2010,2010,2013/02/02,2013/02/02,,,read,,,,1,,,0,,,,,
9533275,As Trevas Fantásticas,David Soares,"Soares, David",José H. de Freitas,"=""9729979324""","=""""",4,3.94,"Rui Brito, Edições",Paperback,120,2005,2005,,2012/11/13,,,read,,,,1,,,0,,,,,
6351158,O Velho que Lia Romances de Amor,Luis Sepúlveda,"Sepúlveda, Luis",Pedro Tamen,"=""""","=""9789720041876""",3,3.93,Porto Editora,Paperback,119,2009,1988,2013/01/27,2013/01/25,,,read,,,,1,,,0,,,,,
421280,Areopagitica,John Milton,"Milton, John",,"=""0543959856""","=""9780543959850""",3,3.85,Adamant Media Corporation,Paperback,85,2000,1644,2013/01/25,2013/01/21,,,read,,,,1,,,0,,,,,
6304091,Meridiano de sangue,Cormac McCarthy,"McCarthy, Cormac",Paulo Faria,"=""8461257278""","=""9788461257270""",4,4.16,Biblioteca Sábado,Paperback,279,2008,1985,2013/01/21,2013/01/06,,,read,,,,1,,,0,,,,,
13821,Lord of Light,Roger Zelazny,"Zelazny, Roger",,"=""0060567236""","=""9780060567231""",4,4.08,Harper Voyager,Paperback,296,2010,1967,2013/01/06,2013/01/02,,,read,,,,1,,,0,,,,,
7745878,O rapaz que falava com o Diabo,Justin Evans,"Evans, Justin",,"=""""","=""9789722343046""",3,3.44,Editorial Presença,Paperback,336,2010,2007,,2013/01/02,,,read,,,,1,,,0,,,,,
15807056,"Um Rio Chamado Tempo, Uma Casa Chamada Terra",Mia Couto,"Couto, Mia",,"=""""","=""9789896602253""",5,4.11,Leya,Paperback,256,2012,2002,,2013/01/02,,,read,,,,1,,,0,,,,,
6509713,Ficções,Jorge Luis Borges,"Borges, Jorge Luis",José Colaço Barreiros,"=""8496075621""","=""9788496075627""",3,4.44,Público,Hardcover,158,2003,1944,2012/12/23,2012/12/23,,,read,,,,1,,,0,,,,,
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618260307""","=""9780618260300""",3,4.28,Houghton Mifflin,Paperback,366,2002,1937,2012/12/23,2012/10/05,,,read,,,,1,,,0,,,,,
1103849,O Homem Duplicado,José Saramago,"Saramago, José",,"=""""","=""""",4,3.92,Editorial Caminho,Paperback,318,2002,2002,,2012/12/16,,,read,,,,1,,,0,,,,,
7786318,A Nona Vida de Louis Drax,Liz Jensen,"Jensen, Liz",,"=""9722342320""","=""9789722342322""",4,3.58,Editorial Presença,Paperback,240,2009,2004,2012/12/13,2012/12/08,,,read,,,,1,,,0,,,,,
12940643,O Sangue e o Fogo,António de Macedo,"Macedo, António de",,"=""""","=""9789896373719""",3,3.50,Camões & Companhia,Paperback,245,2011,2011,2012/12/08,2012/11/25,,,read,,,,1,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.81,Back Bay Books,Paperback,277,2001,1951,2012/12/02,2012/10/05,,,read,"Este esteve quase a levar com 3... Mas depois das últimas 10 páginas, não lhe podia fazer isso. Acho que nunca tinha visto um livro a salvar a sua honra tão perto do final.",,,1,,,0,,,,,
7476568,Brinca Comigo! e outras estórias fantásticas com brinquedos,João Barreiros,"Barreiros, João","David Soares, Luís Filipe Silva, João Ventura","=""""","=""9789898353009""",3,2.85,Atelier Escritorio Editora,Paperback,116,2009,2009,2012/11/23,2012/11/13,,,read,,,,1,,,0,,,,,
6249180,Um Homem: Klaus Klump,Gonçalo M. Tavares,"Tavares, Gonçalo M.",,"=""972211574X""","=""9789722115742""",2,3.88,Editorial Caminho,Paperback,144,2003,2003,,2012/11/21,,,read,,,,1,,,0,,,,,
310555,The Terror,Arthur Machen,"Machen, Arthur",,"=""1598188682""","=""9781598188684""",3,3.76,Aegypan,Paperback,128,2006,1917,,2012/11/21,,,read,,,,1,,,0,,,,,
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",5,4.11,Vintage,Paperback,309,2006,2005,,2012/11/21,,,read,,,,1,,,0,,,,,
11523641,O Xadrez do Tempo,James Blish,"Blish, James",António Porto,"=""9723813572""","=""9789723813579""",3,3.37,Livros do Brasil,Mass Market Paperback,181,1994,1973,2012/11/21,2012/11/18,,,read,,,,1,,,0,,,,,
11698811,Mensagens do Futuro,Isaac Asimov,"Asimov, Isaac","Kate Wilhelm, Robert Silverberg, Ron Goulart, Robert Sheckley, Mark Clifton, Arthur C. Clarke, Brian W. Aldiss, Eurico da Fonseca, Martin H. Greenberg, Joseph D. Olander, James Tiptree Jr., Edmond Hamilton","=""""","=""""",4,3.60,Livros do Brasil,Mass Market Paperback,239,1984,1984,2012/11/18,2012/11/13,,,read,,,,1,,,0,,,,,
3950967,The Tales of Beedle the Bard (Hogwarts Library),J.K. Rowling,"Rowling, J.K.",,"=""0747599874""","=""9780747599876""",3,4.05,Bloomsbury,Hardcover,109,2008,2008,,2012/11/16,,,read,,,,1,,,0,,,,,
14064,I Am Legend,Richard Matheson,"Matheson, Richard",,"=""1857988094""","=""9781857988093""",3,4.07,Millennium,Paperback,160,1999,1954,,2012/11/16,,,read,,,,1,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,"=""0307347974""","=""9780307347978""",5,3.99,DeBolsillo,Mass Market Paperback,175,2004,1953,,2012/09/17,,,read,,,,1,,,0,,,,,
6006853,"A Essência da Lâmina (Crónicas de Allaryia, #4)",Filipe Faria,"Faria, Filipe",,"=""9722333631""","=""9789722333634""",3,3.70,Editorial Presença,Paperback,478,2005,2005,2012/10/05,2012/09/29,,,read,,,,1,,,0,,,,,
6006835,"Marés Negras (Crónicas de Allaryia, #3)",Filipe Faria,"Faria, Filipe",,"=""9722331221""","=""9789722331227""",3,3.63,Editorial Presença ,Paperback,558,2003,2003,2012/09/28,2012/09/23,,,read,,,,1,,,0,,,,,
15772760,Mostra-me a Tua Espinha,David Soares,"Soares, David",,"=""""","=""""",3,4.00,,,,2001,2001,2012/11/13,2012/11/13,,,read,,,,1,,,0,,,,,
6324128,Os Ossos do Arco-Íris,David Soares,"Soares, David",,"=""9728839375""","=""9789728839376""",4,3.32,Saída de Emergência,Capa Mole,160,2006,2006,,2012/11/13,,,read,,,,1,,,0,,,,,
6324115,A Conspiração dos Antepassados,David Soares,"Soares, David",,"=""""","=""9789896370091""",5,3.63,Saída de Emergência,Capa Mole,400,2007,2007,,2012/11/13,,,read,,,,1,,,0,,,,,
7802786,O Evangelho do Enforcado,David Soares,"Soares, David",,"=""""","=""9789896371883""",4,3.95,Saída De Emergência,Paperback,365,2010,2010,,2012/11/13,,,read,,,,1,,,0,,,,,
1835479,Aventuras de João Sem Medo: Panfleto Mágico em Forma de Romance,José Gomes Ferreira,"Ferreira, José Gomes",,"=""9722015982""","=""9789722015981""",4,3.94,Publicações Dom Quixote,Paperback,240,2005,1963,2012/11/13,2012/11/10,,,read,,,,1,,,0,,,,,
10474666,"Oblívio (Crónicas de Allaryia, #7)",Filipe Faria,"Faria, Filipe",,"=""""","=""9789722344807""",3,3.74,Editorial Presença,Paperback,606,2011,2011,2012/11/10,2012/10/14,,,read,,,,1,,,0,,,,,
6449026,"O Fado da Sombra (Crónicas de Allaryia, #6)",Filipe Faria,"Faria, Filipe",,"=""9722341375""","=""9789722341370""",4,3.82,Editorial Presnça,Paperback,531,2009,2009,2012/10/30,2012/10/14,,,read,,,,1,,,0,,,,,
6656,The Divine Comedy,Dante Alighieri,"Alighieri, Dante","Allen Mandelbaum, Eugenio Montale","=""0679433139""","=""9780679433132""",4,4.04,Everyman's Library,Hardcover,798,1995,1320,,2012/10/27,,,read,,,,1,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",3,3.86,Anchor,Paperback,489,2006,2003,,2012/10/27,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2012/10/27,,,read,,,,1,,,0,,,,,
33457,"Practical Demonkeeping (Pine Cove, #1)",Christopher Moore,"Moore, Christopher",,"=""0060735422""","=""9780060735425""",3,3.83,Perennial / William Morrow / HarperCollins,Paperback,256,2004,1992,,2012/10/27,,,read,,,,1,,,0,,,,,
11566,The Green Mile,Stephen King,"King, Stephen",,"=""0451933028""","=""9780451933027""",4,4.45,Penguin Signet,Paperback,592,1996,1996,,2012/10/14,,,read,,,,1,,,0,,,,,
6006856,"Vagas de Fogo (Crónicas de Allaryia, #5)",Filipe Faria,"Faria, Filipe",,"=""""","=""9789722337366""",4,3.67,Editorial Presença,Paperback,582,2007,2007,2012/10/14,2012/10/05,,,read,,,,1,,,0,,,,,
2315892,Best Served Cold,Joe Abercrombie,"Abercrombie, Joe",,"=""0575082453""","=""9780575082458""",4,4.16,Gollancz,Hardcover,534,2009,2009,,2012/10/10,,,read,,,,1,,,0,,,,,
6018056,Felizmente Há Luar!,Luís de Sttau Monteiro,"Monteiro, Luís de Sttau",,"=""9726274591""","=""9789726274599""",3,3.20,Areal Editores,Paperback,144,2000,1961,,2012/10/07,,,read,,,,1,,,0,,,,,
9809,Invisible Cities,Italo Calvino,"Calvino, Italo",William Weaver,"=""0156453800""","=""9780156453806""",5,4.11,Harcourt,Paperback,165,1974,1972,,2012/10/06,,,read,,,,1,,,0,,,,,
723456,Capitães da Areia,Jorge Amado,"Amado, Jorge",,"=""8510053065""","=""9788510053068""",3,4.31,Editora Record,Paperback,156,1988,1937,,2012/10/06,,,read,,,,1,,,0,,,,,
28859,The Gospel According to Jesus Christ,José Saramago,"Saramago, José",Giovanni Pontiero,"=""186046095X""","=""9781860460951""",5,4.30,Harvill Press,Paperback,341,1999,1991,,2012/10/06,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",4,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2012/10/05,,,read,,,,1,,,0,,,,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",5,3.82,Penguin,Paperback,273,2003,1818,,2012/10/05,,,read,,,,1,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,3.99,Vintage International,Paperback,123,1989,1942,,2012/10/05,,,read,,,,1,,,0,,,,,
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García","Gregory Rabassa, Seçkin Selvi","=""""","=""""",5,4.09,Harper,Mass Market Paperback,417,2003,1967,,2012/10/05,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.56,Scholastic,Paperback,734,2002,2000,,2012/10/05,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2012/10/05,,,read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2012/10/05,,,read,,,,1,,,0,,,,,
24213,Alice's Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","John Tenniel, Martin Gardner","=""0451527747""","=""9780451527745""",4,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2012/10/05,,,read,,,,1,,,0,,,,,
